Time (s),Fig3A(Mi9-On),Fig3A(Tm3-On),Fig3A(Mi1-On),Fig3A(Mi4-On),Fig3A(C3-On),Fig3A(Mi9-Off),Fig3A(Tm3-Off),Fig3A(Mi1-Off),Fig3A(Mi4-Off),Fig3A(C3-Off),Fig2A(Tm3-On-1),Fig2A(Mi1-On-1),Fig2A(Tm3-On-2),Fig2A(Mi1-On-2),Fig2A(Tm3-On-3),Fig2A(Mi1-On-3),Fig2B(Tm1-Off-1),Fig2B(Tm2-Off-1),Fig2B(Tm1-Off-2),Fig2B(Tm2-Off-2),Fig2B(Tm1-Off-3),Fig2B(Tm2-Off-3),Fig4b(Mi1-on),Fig4b(Tm1-on),Fig3c(Tm9-Off)Direct,Fig3c(Tm9-Off)Invert,Fig3b(Mi1-on),Fig4b(Tm1-off),Fig4b(Tm2-off),Fig4b(Tm3-off) ,FigS6(T2-flash),FigS5(T3-flash),Fig4a(T2-both),Fig4a(T3-both)
0.4800000000000001,0.95733774,0.82487696,0.3200893,0.7860096,0.53597605,0.067046955,1.641438,0.8407796,2.5491195,0.2163016,0.82487696,0.3200893,0.8248769,0.32008922,0.8248769,0.3200894,0.35726228,0.15284659,0.35726228,0.15284659,0.35726228,0.15284654,0.8417954,0.25219515,0.38746375,0.3874638,0.30828428,0.35968697,0.17225325,0.8119865,1.0047497,-0.1958431,1.0047497,-0.19584304
0.4900000000000001,0.95735186,0.8248762,0.32009196,0.78600585,0.535966,0.06705837,1.6414547,0.8407911,2.5491269,0.21629862,0.8248762,0.320092,0.8248762,0.32009193,0.8248761,0.32009205,0.35726175,0.15283851,0.35726175,0.1528385,0.35726175,0.15283848,0.84108734,0.2520524,0.3874665,0.38746655,0.30929673,0.35950875,0.17173855,0.8136454,1.0047445,-0.19584298,1.0047446,-0.19584295
0.5000000000000001,0.9573654,0.8248754,0.3200946,0.7860021,0.5359563,0.06706872,1.6414701,0.84080154,2.5491338,0.21629597,0.8248755,0.3200945,0.8248755,0.3200945,0.8248754,0.32009465,0.35726124,0.15283048,0.35726124,0.15283048,0.35726124,0.15283047,0.8403941,0.2519137,0.38746905,0.38746914,0.31002843,0.35932165,0.17090233,0.8151461,1.0047388,-0.19584277,1.0047389,-0.1958428
0.5100000000000001,0.9573782,0.82487476,0.32009697,0.7859986,0.5359471,0.067078054,1.6414843,0.8408114,2.5491402,0.21629362,0.8248748,0.320097,0.82487476,0.32009706,0.82487476,0.32009706,0.35726073,0.15282263,0.35726076,0.1528226,0.35726073,0.15282258,0.83972037,0.2517809,0.3874715,0.38747156,0.31053573,0.3591115,0.16975524,0.81629574,1.0047326,-0.1958425,1.0047326,-0.19584256
0.5200000000000001,0.9573904,0.8248741,0.32009944,0.7859953,0.53593826,0.067086525,1.6414973,0.84082025,2.549146,0.21629152,0.8248741,0.32009944,0.8248741,0.32009947,0.8248741,0.32009944,0.35726026,0.15281494,0.3572603,0.1528149,0.35726026,0.15281487,0.8390774,0.25165492,0.3874738,0.38747385,0.3109343,0.3588842,0.16844237,0.8170833,1.0047257,-0.19584224,1.1323946,-0.07205412
0.5300000000000001,0.9574021,0.82487345,0.3201017,0.78599215,0.5359298,0.06709418,1.6415092,0.8408286,2.549151,0.21628967,0.82487345,0.32010168,0.82487345,0.3201017,0.82487345,0.32010168,0.3572598,0.1528074,0.35725984,0.15280735,0.3572598,0.15280734,0.8384751,0.251536,0.38747594,0.387476,0.31132266,0.35865992,0.16712645,0.8176095,1.0047181,-0.19584194,1.4084148,0.11308542
0.5400000000000001,0.9574132,0.82487285,0.32010388,0.78598917,0.5359217,0.067100994,1.6415201,0.8408366,2.5491557,0.21628805,0.82487285,0.3201039,0.82487285,0.8328726,0.82487285,0.32010397,0.3572594,0.15280008,0.3572594,0.15280007,0.3572594,0.15280005,0.83791965,0.25142378,0.38747796,0.38747802,0.31175604,0.3584613,0.16592884,0.8180034,1.00471,-0.19584158,1.807353,0.28374845
0.5500000000000002,0.9574238,0.82487226,0.32010603,0.7859864,0.53591394,0.06710717,1.6415303,0.8408437,2.5491602,0.2162866,0.82487226,0.32010603,1.1435883,1.3242,0.82487226,0.3201061,0.35725898,0.15279302,0.35725898,0.15279299,0.35725898,0.15279296,0.8374104,0.25131747,0.38747993,0.38747996,,0.35830262,0.16490458,0.8183691,1.0047013,-0.19584125,2.2864006,0.40793836
0.5599999999999999,0.9574339,0.8248717,0.32010818,0.7859839,0.5359065,0.0671128,1.6415396,0.84085035,2.5491638,0.21628533,0.8248717,0.32010812,1.6001189,1.6459428,0.8248717,0.32010818,0.3572586,0.15278618,0.3572586,0.15278618,0.3572586,0.15278614,0.83694255,0.25121623,0.38748178,0.3874818,,,,,1.0046922,-0.19584092,2.813306,0.48373106
0.57,0.95744354,0.82487124,0.3201102,0.78598166,0.53589934,0.06711787,1.6415479,0.8408565,2.5491674,0.21628423,0.82487124,0.32011014,2.0614595,1.7836096,0.82487124,0.32011017,0.35725823,0.15277961,0.36979237,0.1289461,0.35725823,0.15277956,0.83643335,0.25111893,0.3874835,0.38748357,,,,,1.0046827,-0.1958406,3.3426828,0.5223923
0.58,0.9574529,0.82487077,0.32011205,0.7859795,0.5358925,0.06712236,1.6415557,0.8408622,2.5491705,0.21628326,0.82487077,0.32011202,2.413468,1.7703644,0.82487077,0.32011205,0.35725787,0.15277329,0.36944032,0.012083076,0.35725787,0.15277323,0.83564055,0.25102162,0.38748518,0.38748524,,,,,1.0046728,-0.19584027,3.8184357,0.54305154
0.59,0.9574618,0.82487035,0.32011384,0.7859775,0.53588593,0.06712634,1.6415628,0.84086746,2.5491736,0.21628241,0.82487035,0.32011387,2.604502,1.6481217,0.82487035,0.3201139,0.35725754,0.15276724,0.33988532,-0.21515179,0.35725754,0.15276721,0.8348627,0.25091758,0.38748676,0.38748682,,,,,1.0046628,-0.19583994,4.2028985,0.54373926
0.6,0.95747036,0.82486993,0.32011563,0.78597564,0.5358796,0.06712991,1.6415694,0.8408724,2.5491767,0.21628168,0.82486993,0.32011566,2.6341357,1.4743783,0.82487,0.3201157,0.35725722,0.15276147,0.29133108,-0.4981039,0.35725722,0.15276144,0.83421826,0.2508062,0.38748828,0.3874883,,,,,1.0046526,-0.19583964,4.4795547,0.52937144
0.61,0.9574786,0.8248696,0.32011735,0.78597397,0.5358736,0.067133054,1.6415753,0.8408769,2.5491793,0.21628106,0.8248696,0.32011735,2.5424454,1.3024669,0.82486963,0.3201175,0.35725692,0.15275599,0.2608253,-0.7727908,0.35725692,0.15275592,0.83368737,0.25068602,0.38748974,0.38748977,,,,,1.0046425,-0.19583935,4.652166,0.5088787
0.62,0.9574865,0.8248693,0.32011914,0.78597254,0.5358678,0.06713597,1.6415808,0.8408812,2.5491817,0.2162805,0.8248693,0.32011905,2.3855498,1.1621158,0.82486933,0.3201192,0.35725662,0.15275072,0.24093948,-0.9847381,0.35725662,0.15275072,0.83327425,0.2505612,0.3874911,0.38749114,,,,,1.0046324,-0.19583905,4.738141,0.48891282
0.63,0.95749396,0.824869,0.32012078,0.7859712,0.53586227,0.0671385,1.641586,0.840885,2.549184,0.21628004,0.824869,0.32012072,2.213478,1.0645343,0.82486904,0.32012072,0.35725635,0.15274571,0.22918998,-1.0974578,0.35725635,0.15274571,0.83298576,0.2504377,0.38749245,0.38749245,,,,,1.0046223,-0.19583872,4.755567,0.47235823
0.64,0.9575011,0.82486874,0.32012233,0.7859699,0.53585696,0.067140765,1.6415905,0.8408885,2.549186,0.21627964,0.82486874,0.32012227,2.061157,1.0084044,0.8248688,0.32012224,0.35725608,0.15274094,0.22440599,-1.1098576,0.35725608,0.15274097,0.8328215,0.25032043,0.38749367,0.38749373,,,,,1.0046124,-0.19583845,4.719572,0.4580397
0.65,0.95750797,0.82486856,0.32012376,0.7859687,0.53585184,0.06714283,1.6415948,0.8408918,2.5491881,0.2162793,0.8248685,0.32012373,1.9468951,0.98505133,0.82486856,0.32012373,0.35725582,0.15273641,0.22512977,-1.0435019,0.35725582,0.15273647,0.8327734,0.25021228,0.38749486,0.38749495,,,,,1.0046029,-0.19583818,4.649359,0.4440614
0.66,0.9575146,0.8248683,0.32012525,0.78596777,0.53584695,0.06714462,1.6415987,0.84089494,2.5491898,0.21627901,0.82486826,0.32012516,1.8747413,0.98065585,0.8248683,0.32012525,0.35725558,0.15273215,0.22948685,-0.9291727,0.35725555,0.15273218,0.83282673,0.25011435,0.38749602,0.3874961,,,,,1.0045935,-0.19583791,4.563418,0.4304437
0.67,0.9575208,0.82486814,0.32012677,0.78596675,0.53584224,0.06714629,1.6416023,0.8408978,2.5491915,0.21627876,0.8248681,0.3201267,1.8374382,0.98433584,0.82486814,0.32012677,0.35725534,0.1527281,0.23552999,-0.79787487,0.3572553,0.15272814,0.83296347,0.25002685,0.3874971,0.3874972,,,,,1.0045847,-0.19583762,4.4763865,0.41738516
0.68,0.95752686,0.824868,0.32012808,0.785966,0.53583777,0.06714779,1.6416056,0.8409004,2.5491931,0.21627855,0.82486796,0.3201281,1.8234086,0.9885695,0.824868,0.32012814,0.3572551,0.15272425,0.24161635,-0.6759875,0.3572551,0.15272427,0.8331648,0.24994947,0.38749814,0.3874982,,,,,1.0045761,-0.19583729,4.397741,0.40518808
0.6900000000000001,0.9575326,0.8248679,0.3201294,0.7859652,0.5358335,0.067149006,1.6416086,0.8409028,2.5491946,0.21627837,0.82486784,0.32012945,1.821211,0.9890013,0.8248679,0.32012945,0.35725486,0.15272062,0.2466263,-0.5773456,0.3572549,0.15272065,0.833413,0.2498816,0.38749912,0.38749918,,,,,1.004568,-0.19583702,4.3310614,0.39416724
0.7000000000000001,0.9575381,0.8248678,0.3201308,0.7859645,0.53582937,0.067150235,1.6416115,0.84090513,2.5491958,0.21627823,0.8248678,0.32013083,1.8218814,0.984289,0.8248678,0.32013083,0.35725465,0.15271719,0.2500521,-0.50635654,0.35725468,0.1527172,0.8336925,0.24982236,0.38750008,0.38750014,,,,,1.0045602,-0.19583678,4.2756896,0.385006
0.7100000000000001,0.95754343,0.8248677,0.3201321,0.78596395,0.53582543,0.067151405,1.6416141,0.84090716,2.5491972,0.2162781,0.8248677,0.32013214,1.8199341,0.97426146,0.8248677,0.32013214,0.35725445,0.15271395,0.251882,-0.46118543,0.35725448,0.15271394,0.83398944,0.24977078,0.387501,0.38750106,,,,,1.0045531,-0.19583651,4.2293835,0.37638977
0.7200000000000001,0.95754856,0.82486767,0.32013327,0.78596336,0.5358217,0.067152314,1.6416165,0.840909,2.5491986,0.21627802,0.82486767,0.32013327,1.8125849,0.9600227,0.82486767,0.32013333,0.35725427,0.15271087,0.25242376,-0.4358354,0.35725427,0.15271084,0.8342931,0.24972586,0.38750187,0.38750193,,,,,1.0045463,-0.19583622,4.1919327,0.36769792
0.7300000000000001,0.9575534,0.82486767,0.32013443,0.7859628,0.5358181,0.067152984,1.6416185,0.8409109,2.5491998,0.21627794,0.82486767,0.32013443,1.7992868,0.94353956,0.8248676,0.3201345,0.3572541,0.1527079,0.25210363,-0.42408106,0.35725406,0.15270786,0.83459526,0.24968688,0.38750273,0.38750276,,,,,1.0045398,-0.19583586,4.1594234,0.35892868
0.7400000000000001,0.957558,0.8248676,0.32013556,0.78596234,0.5358147,0.06715367,1.6416205,0.84091234,2.5492008,0.21627788,0.82486767,0.3201356,1.7812067,0.9268341,0.8248676,0.32013565,0.35725388,0.15270506,0.25133914,-0.4198006,0.35725388,0.15270506,0.8348914,0.2496532,0.38750353,0.38750353,,,,,1.004534,-0.19583556,4.129191,0.35036978
0.7500000000000001,0.9575624,0.8248676,0.32013667,0.78596187,0.5358115,0.067154296,1.6416222,0.84091383,2.5492015,0.21627784,0.82486767,0.3201367,1.7603673,0.91142875,0.8248676,0.32013676,0.3572537,0.1527024,0.25048006,-0.41761065,0.3572537,0.1527024,0.8351797,0.24962433,0.3875043,0.38750428,,,,,1.0045286,-0.19583529,4.099667,0.34241194
0.7600000000000001,0.9575665,0.8248676,0.32013783,0.78596145,0.5358084,0.067154996,1.6416239,0.8409154,2.5492024,0.2162778,0.82486767,0.3201379,1.7389517,0.89828783,0.8248676,0.32013783,0.35725352,0.15269992,0.24977155,-0.41388914,0.35725352,0.15269995,0.8354602,0.24959983,0.387505,0.38750497,,,,,1.0045236,-0.19583502,4.070121,0.33532932
0.7700000000000001,0.95757043,0.8248676,0.32013884,0.7859611,0.53580546,0.06715554,1.6416253,0.84091675,2.5492034,0.21627776,0.82486767,0.32013887,1.7187862,0.8877643,0.8248676,0.32013884,0.35725337,0.15269755,0.2493451,-0.40692848,0.35725334,0.15269758,0.83573395,0.24957933,0.38750568,0.38750565,,,,,1.004519,-0.19583473,4.0403614,0.32918838
0.7800000000000001,0.9575743,0.82486767,0.32013977,0.7859607,0.53580266,0.067155875,1.6416267,0.840918,2.5492043,0.21627773,0.82486767,0.32013988,1.7010716,0.8797905,0.8248676,0.3201398,0.35725322,0.1526953,0.24923053,-0.396516,0.3572532,0.1526953,0.8360027,0.2495624,0.38750634,0.3875063,,,,,1.0045148,-0.19583446,4.010539,0.32386684
0.7900000000000001,0.95757794,0.8248677,0.32014075,0.7859603,0.5358,0.067156315,1.6416279,0.84091896,2.549205,0.21627772,0.82486767,0.3201408,1.6863847,0.8739884,0.8248676,0.32014075,0.35725307,0.15269314,0.24938731,-0.3834506,0.35725304,0.15269314,0.8362679,0.24954858,0.38750693,0.3875069,,,,,1.004511,-0.19583419,3.9809954,0.31918254
0.8000000000000002,0.9575814,0.8248677,0.32014167,0.7859599,0.5357975,0.06715674,1.6416291,0.8409198,2.549206,0.2162777,0.8248677,0.32014173,1.6747565,0.8698257,0.82486767,0.32014167,0.35725293,0.15269108,0.24973631,-0.3689792,0.3572529,0.1526911,0.8365298,0.2495375,0.3875075,0.38750753,,,,,1.0045077,-0.19583389,3.9521484,0.31494728
0.8099999999999999,0.95758474,0.8248678,0.32014257,0.7859596,0.5357951,0.067157134,1.64163,0.8409207,2.5492067,0.21627769,0.8248678,0.3201426,1.6658254,0.86675656,0.8248677,0.32014257,0.35725278,0.15268914,0.2501898,-0.35438883,0.35725275,0.15268914,0.83678895,0.24952872,0.38750806,0.38750812,,,,,1.0045046,-0.1958336,3.9244037,0.3109944
0.82,0.95758784,0.82486784,0.32014343,0.7859592,0.5357928,0.06715766,1.6416311,0.8409216,2.5492072,0.21627767,0.8248678,0.32014355,1.659017,0.8643211,0.8248678,0.32014343,0.35725263,0.15268727,0.2506702,-0.34073696,0.3572526,0.15268731,0.8370453,0.24952193,0.38750857,0.3875087,,,,,1.0045019,-0.1958333,3.8980906,0.30721474
0.83,0.9575908,0.8248679,0.3201442,0.7859588,0.5357907,0.067158,1.641632,0.84092224,2.5492077,0.21627766,0.82486784,0.32014433,1.6536869,0.34935254,0.82486784,0.32014433,0.35725248,0.1526855,0.23860309,-0.30289683,0.35725248,0.15268554,0.8372978,0.24951681,0.38750908,0.3875092,,,,,1.0044996,-0.19583303,3.8735251,0.30719817
0.84,0.9575936,0.82486796,0.320145,0.7859586,0.5357886,0.06715839,1.6416328,0.84092295,2.5492082,0.21627764,0.8248679,0.3201451,1.3301675,-0.14205176,0.8248679,0.32014513,0.35725236,0.15268384,0.23071282,-0.17354605,0.35725236,0.15268387,0.83754134,0.24951254,0.38750958,0.38750964,,,,,1.2603432,0.051743627,3.851308,0.31074926
0.85,0.9575963,0.82486796,0.32014588,0.78595835,0.5357866,0.067158654,1.6416335,0.84092367,2.5492086,0.21627764,0.82486796,0.32014593,0.92204,-0.45580032,0.82486796,0.32014596,0.3572522,0.15268223,0.24096228,0.0037032068,0.3572522,0.15268223,0.83776146,0.24950796,0.38751006,0.3875101,,,,,1.8170784,0.4219185,3.8315363,0.3155589
0.86,0.95759887,0.824868,0.32014668,0.7859582,0.5357848,0.06715899,1.6416342,0.84092426,2.549209,0.21627764,0.824868,0.3201467,0.6749793,-0.62582046,0.824868,0.32014674,0.3572521,0.15268067,0.26726103,0.17788872,0.3572521,0.15268068,0.83795726,0.24950227,0.38751045,0.38751054,,,,,2.6186848,0.76822966,3.8136573,0.32009172
0.87,0.95760125,0.824868,0.32014728,0.78595793,0.535783,0.067159325,1.6416351,0.8409249,2.5492098,0.21627763,0.824868,0.32014734,0.5352403,-0.71211255,0.824868,0.3201473,0.35725197,0.15267922,0.31486303,0.3480031,0.35725197,0.1526792,0.8381344,0.24949591,0.38751084,0.38751096,,,,,3.5821037,1.0154638,3.7968323,0.32375583
0.88,0.9576036,0.8248681,0.3201479,0.78595775,0.5357813,0.0671595,1.6416357,0.8409256,2.54921,0.21627761,0.8248681,0.32014802,0.47197837,-0.73690766,0.824868,0.320148,0.35725188,0.15267779,0.36312068,0.45756882,0.35725185,0.1526778,0.83829826,0.24948965,0.38751125,0.38751134,,,,,4.583381,1.1525217,3.7802594,0.32663408
0.89,0.95760584,0.8248681,0.3201485,0.78595746,0.5357797,0.06715962,1.6416363,0.84092605,2.5492108,0.21627761,0.8248681,0.32014862,0.44141906,-0.7225026,0.8248681,0.32014865,0.35725176,0.15267646,0.3891667,0.4960473,0.35725176,0.1526765,0.83845294,0.2494841,0.3875116,0.3875117,,,,,5.503057,1.2015479,3.7634041,0.32910717
0.9,0.95760787,0.82486814,0.32014915,0.78595716,0.5357782,0.06715987,1.6416367,0.84092647,2.5492115,0.2162776,0.82486814,0.32014924,0.4261603,-0.6714023,0.82486814,0.32014924,0.35725164,0.15267524,0.39852768,0.47807986,0.35725164,0.15267523,0.8386009,0.24947953,0.38751197,0.38751206,,,,,6.2534475,1.1803453,3.7461052,0.33154744
0.91,0.95760983,0.8248682,0.3201498,0.7859569,0.5357768,0.0671601,1.6416372,0.8409268,2.549212,0.21627758,0.8248682,0.32014984,0.41903448,-0.59853584,0.82486814,0.32014987,0.35725155,0.15267402,0.4029572,0.42990533,0.35725155,0.15267406,0.8387432,0.24947594,0.3875123,0.3875124,,,,,6.7903423,1.1191928,3.728535,0.33405957
0.92,0.95761174,0.8248682,0.32015035,0.7859567,0.5357754,0.06716039,1.6416377,0.8409272,2.5492122,0.21627757,0.8248682,0.32015038,0.41793835,-0.5178497,0.82486814,0.32015046,0.35725147,0.15267283,0.4058656,0.38994792,0.35725147,0.15267286,0.83888054,0.2494732,0.38751262,0.3875127,,,,,7.1123867,1.0470572,3.7110353,0.33655062
0.93,0.9576135,0.8248682,0.32015094,0.7859564,0.5357741,0.06716071,1.6416382,0.8409276,2.5492125,0.21627755,0.8248682,0.32015094,0.42241293,-0.43498406,0.8248682,0.320151,0.35725138,0.15267175,0.40973598,0.36685887,0.35725138,0.15267178,0.83901304,0.24947117,0.38751295,0.387513,,,,,7.249912,0.98384917,3.6939702,0.33885497
0.94,0.95761526,0.82486826,0.32015142,0.78595626,0.5357729,0.06716099,1.6416386,0.8409278,2.549213,0.21627754,0.82486826,0.32015142,0.42982936,-0.3553715,0.82486826,0.3201515,0.3572513,0.15267071,0.41503534,0.35717326,0.3572513,0.15267073,0.8391401,0.24946968,0.38751325,0.38751328,,,,,7.2545543,0.9390367,3.677633,0.3408138
0.95,0.9576168,0.82486826,0.320152,0.78595597,0.5357718,0.0671612,1.6416389,0.84092826,2.5492132,0.21627751,0.82486826,0.320152,0.43764794,-0.28274,0.82486826,0.320152,0.35725123,0.1526697,0.4210818,0.35054272,0.35725123,0.15266967,0.83926183,0.24946858,0.38751355,0.38751355,,,,,7.193543,0.91278857,3.6621995,0.34232357
0.96,0.9576183,0.8248683,0.3201526,0.78595585,0.5357707,0.06716148,1.6416392,0.84092855,2.5492136,0.2162775,0.8248683,0.3201526,0.44434825,-0.22070362,0.8248683,0.32015258,0.35725114,0.15266876,0.425003,0.34384468,0.35725114,0.15266871,0.8393776,0.2494678,0.3875138,0.3875138,,,,,7.1079755,0.8998864,3.6477401,0.34336525
0.97,0.9576197,0.8248683,0.320153,0.78595567,0.5357697,0.06716166,1.6416397,0.840929,2.549214,0.21627748,0.8248683,0.3201531,0.44963822,-0.16682743,0.8248683,0.320153,0.35725105,0.15266782,0.4252407,0.3393063,0.35725105,0.1526678,0.8394873,0.24946727,0.38751405,0.387514,,,,,7.0200567,0.89428693,3.6342573,0.34399903
0.98,0.95762104,0.8248683,0.32015342,0.7859554,0.53576875,0.06716205,1.6416401,0.84092927,2.5492141,0.21627745,0.8248683,0.32015347,0.45373383,-0.11769171,0.8248683,0.3201534,0.357251,0.15266691,0.42320132,0.3355398,0.357251,0.15266693,0.8395905,0.24946694,0.3875143,0.3875142,,,,,6.939265,0.8910004,3.6217241,0.34433538
0.99,0.95762235,0.8248683,0.3201538,0.78595525,0.5357678,0.06716243,1.6416404,0.8409294,2.549214,0.21627742,0.8248683,0.32015383,0.4569015,-0.0726889,0.8248683,0.32015374,0.35725093,0.15266605,0.4202501,0.33252424,0.3572509,0.15266606,0.8396872,0.2494668,0.38751447,0.38751444,,,,,6.8684855,0.88666445,3.6101136,0.34449846
1.0,0.9576236,0.8248683,0.3201542,0.7859551,0.5357669,0.06716268,1.6416408,0.8409295,2.5492141,0.21627739,0.8248683,0.3201542,0.45948339,-0.0312964,0.8248683,0.32015413,0.35725087,0.15266521,0.4172638,0.33089593,0.35725084,0.15266524,0.83977777,0.24946682,0.38751465,0.38751465,,,,,6.810985,0.87934303,3.5994127,0.34459728
1.0100000000000002,0.9576248,0.8248683,0.3201546,0.78595495,0.53576607,0.06716291,1.641641,0.8409296,2.5492141,0.21627736,0.8248683,0.3201546,0.46174675,0.00714517,0.8248683,0.32015452,0.3572508,0.15266445,0.4149355,0.33119655,0.35725078,0.15266448,0.83986247,0.24946699,0.38751486,0.38751486,,,,,6.764705,0.8681078,3.5896244,0.34471133
1.02,0.9576259,0.8248683,0.32015494,0.78595483,0.5357653,0.06716317,1.6416413,0.8409296,2.5492144,0.21627733,0.8248683,0.32015488,0.47463635,0.043157015,0.8248683,0.3201549,0.35725075,0.15266374,0.41359693,0.33065385,0.35725072,0.15266374,0.8399414,0.24946728,0.38751507,0.38751507,,,,,6.72493,0.8531742,3.7089348,0.46867484
1.0300000000000002,0.957627,0.82486826,0.32015514,0.7859546,0.5357645,0.067163385,1.6416415,0.84092987,2.5492146,0.2162773,0.82486826,0.3201552,0.5035726,0.07585849,0.82486826,0.3201552,0.3572507,0.15266305,0.41218394,0.32489082,0.35725066,0.15266305,0.8400151,0.24946772,0.38751522,0.38751525,,,,,6.6865172,0.8356241,3.9890513,0.6590344
1.04,0.957628,0.82486826,0.3201555,0.7859543,0.5357638,0.067163646,1.6416419,0.84093016,2.5492148,0.21627727,0.82486826,0.32015553,0.53704923,0.102755584,0.82486826,0.3201555,0.35725063,0.1526624,0.4098433,0.31420955,0.3572506,0.15266241,0.8400837,0.24946825,0.38751537,0.3875154,,,,,6.6452436,0.81675315,4.4045887,0.8338932
1.0500000000000005,0.957629,0.82486826,0.32015586,0.7859541,0.53576314,0.06716391,1.6416421,0.8409304,2.549215,0.21627724,0.82486826,0.3201559,0.5687249,0.12444628,0.82486826,0.32015586,0.35725057,0.15266179,0.40638784,0.30049118,0.35725057,0.15266182,0.8401478,0.2494689,0.38751552,0.38751557,,,,,6.5986934,0.7978082,4.9033613,0.9436004
1.06,0.95763,0.82486826,0.32015616,0.78595394,0.5357625,0.06716417,1.6416423,0.8409306,2.5492153,0.21627721,0.82486826,0.3201562,0.5962699,0.14227784,0.82486826,0.3201561,0.35725054,0.15266119,0.40215093,0.2855877,0.3572505,0.1526612,0.84020716,0.24946961,0.3875157,0.38751575,,,,,6.546249,0.7797595,5.41265,0.9950543
1.0699999999999998,0.9576309,0.82486826,0.32015643,0.7859537,0.5357619,0.0671643,1.6416425,0.84093076,2.5492156,0.21627718,0.8248682,0.32015646,0.61953425,0.15732652,0.8248682,0.32015637,0.35725048,0.15266061,0.3975991,0.27101192,0.35725048,0.15266064,0.8402628,0.24947037,0.38751587,0.3875159,,,,,6.48873,0.7632407,5.8698945,0.9994885
1.08,0.95763165,0.82486826,0.3201567,0.7859535,0.5357613,0.06716442,1.6416427,0.8409309,2.549216,0.21627715,0.8248682,0.32015675,0.63915265,0.17029539,0.8248682,0.3201567,0.35725045,0.15266007,0.39311832,0.25782406,0.35725045,0.15266009,0.84031445,0.24947119,0.38751602,0.38751605,,,,,6.427867,0.74853784,6.233462,0.9682804
1.09,0.9576324,0.82486826,0.32015693,0.7859534,0.53576076,0.06716467,1.6416429,0.8409309,2.5492163,0.21627712,0.8248682,0.32015696,0.6558574,0.69440687,0.8248682,0.320157,0.35725042,0.15265961,0.38894576,0.24672943,0.35725042,0.15265961,0.84036255,0.24947204,0.38751617,0.38751617,,,,,6.3657403,0.7356389,6.4839945,0.9185802
1.1,0.95763314,0.8248682,0.32015726,0.7859534,0.5357603,0.06716488,1.6416432,0.84093094,2.5492165,0.2162771,0.8248682,0.32015726,0.98898077,1.1958042,0.8248682,0.83292586,0.3572504,0.15265915,0.38522097,0.2380217,0.36978453,0.12882563,0.8404074,0.2494729,0.3875163,0.3875163,,,,,6.3043237,0.7243275,6.6230707,0.8657726
1.11,0.9576338,0.82486814,0.3201574,0.78595334,0.5357598,0.06716508,1.6416433,0.8409312,2.5492167,0.21627706,0.8248682,0.32015744,1.4516014,1.5267851,1.1435841,1.3242512,0.35725036,0.15265866,0.39454743,0.20777386,0.36943278,0.011968493,0.84044915,0.24947378,0.3875164,0.3875164,,,,,6.2451844,0.7142906,6.6669893,0.81934214
1.12,0.9576345,0.82486814,0.32015753,0.7859532,0.5357593,0.06716529,1.6416435,0.84093136,2.5492167,0.21627703,0.82486814,0.32015756,1.8953593,1.6743276,1.6001171,1.6459937,0.35725033,0.15265822,0.39150995,0.08629595,0.33987793,-0.21523789,0.8404878,0.24947467,0.38751653,0.38751653,,,,,6.1883636,0.7051095,6.645562,0.7834213
1.13,0.95763516,0.82486814,0.32015774,0.78595304,0.5357589,0.06716558,1.6416438,0.8409315,2.5492167,0.216277,0.82486814,0.3201578,2.245337,1.6737537,2.0614586,1.7836573,0.3572503,0.15265782,0.36034065,-0.14269824,0.29132342,-0.4982056,0.8405239,0.24947557,0.38751662,0.38751662,,,,,6.1337013,0.6963198,6.5907745,0.7574889
1.14,0.9576357,0.82486814,0.320158,0.785953,0.5357585,0.06716578,1.641644,0.8409315,2.5492167,0.21627697,0.8248681,0.32015803,2.4455411,1.5660921,2.413461,1.7704068,0.35725027,0.15265739,0.3030489,-0.42022997,0.26081643,-0.77290463,0.8405571,0.24947646,0.38751674,0.38751674,,,,,6.081435,0.68773484,6.5211754,0.7390483
1.15,0.9576362,0.8248681,0.32015815,0.7859528,0.53575814,0.067165926,1.6416442,0.8409315,2.549217,0.21627694,0.8248681,0.3201582,2.4911835,1.4077106,2.6044874,1.6481694,0.35725024,0.15265702,0.26744443,-0.686433,0.24093,-0.98486483,0.84058803,0.24947736,0.3875168,0.38751686,,,,,6.032808,0.67938656,6.441752,0.72513795
1.16,0.9576367,0.8248681,0.3201583,0.7859527,0.5357578,0.06716617,1.6416444,0.84093153,2.549217,0.21627691,0.8248681,0.32015833,2.4207098,1.2508067,2.63412,1.4744205,0.3572502,0.15265663,0.24562418,-0.8919784,0.22918047,-1.09759,0.8406167,0.24947824,0.38751686,0.38751692,,,,,5.986804,0.6712271,6.3581142,0.7126834
1.17,0.9576372,0.824868,0.32015845,0.78595257,0.5357574,0.06716635,1.6416445,0.84093165,2.549217,0.21627688,0.824868,0.32015848,2.2881317,1.1234717,2.5424273,1.3025002,0.35725018,0.1526563,0.23319641,-1.0029619,0.22439691,-1.1099869,0.84064305,0.2494791,0.38751698,0.387517,,,,,5.943055,0.66337484,6.2757626,0.7003156
